md5key,rawtext,substitutetext,targetlanguage,contextid
d9c060691278562be1b62c973e68f560,"<p>By default, someone with the editing teacher role in a course can edit the course settings.</p>","<p>Secara bawaan, seseorang dengan peran pengajar yang bisa mengedit dalam suatu kursus dapat mengedit pengaturan kursus.</p>",id,5913
8004aaeeebf736119292df67f06fcb30,<p>The 'Activity chooser' allows teachers in a course to add course content.</p>,<p>'Pemilih aktivitas' memungkinkan pengajar dalam kursus menambahkan konten kursus.</p>,id,5913
ae6f0fbbb22e2a788372122490ca12aa,"Why not explore our<a href=""https://moodle.academy/mod/page/view.php?id=57&amp;forceview=1""> Educator pathway</a> to learn more about teaching with Moodle?","Mengapa tidak menjelajahi <a href=""https://moodle.academy/mod/page/view.php?id=57&amp;forceview=1"">jalur Pendidik</a> kami untuk mempelajari lebih lanjut tentang mengajar dengan Moodle?",id,5913
30c53a82a334f9de8007824e6402d39c,"<p>You want to upload these courses as a CSV file into your new empty Moodle site. Will this file work?</p>
<p><img src=""@@PLUGINFILE@@/courseupload.png"" alt=""CSV file. Shortname, fullname, summary, category
Phys,Physics, Theoretical Physics Unit X, 2
"" width=""433"" height=""154"" role=""presentation"" class=""img-fluid atto_image_button_text-bottom""></p>","<p>Anda ingin mengunggah kursus-kursus ini sebagai file CSV ke situs Moodle baru Anda yang kosong. Apakah berkas ini akan berfungsi?</p>
<p><img src=""@@PLUGINFILE@@/courseupload.png"" alt=""Berkas CSV. Nama pendek, nama lengkap, ringkasan, kategori
Fis, Fisika, Fisika Teoritis Unit X, 2
"" width=""433"" height=""154"" role=""presentation"" class=""img-fluid atto_image_button_text-bottom""></p>",id,5913
e899f1434de282c517334b7558ed5bbc,Your answer is correct.,,id,5913
57d9afecc9e9e2760cd0fcbcc32123f1,Your answer is partially correct.,,id,5913
f132cfbf47a4c89818367e058c008aef,Your answer is incorrect.,,id,5913
52445b80e31516e4ad581416a40882b6,"<p>Yes, without any problems</p>","<p>Ya, tanpa masalah</p>",id,5913
d617c2e38f2298410bad828317527e08,<p>There might be a problem...</p>,<p>Mungkin ada masalah...</p>,id,5913
e3d73af4b0ab42ba40d851fb91e8cd0f,"<p>No, because 'summary' is not a required field</p>","<p>Tidak, karena 'ringkasan' bukan kolom yang wajib diisi</p>",id,5913
6fc432a16233e2c89ba0032158b64014,<p>That should not make any difference if the other fields are correct.</p>,<p>Tidak akan ada bedanya jika kolom lainnya benar.</p>,id,5913
f61862f6cd55cfc9b64e52a02336a8c2,Yes IF those categories have been created on your site,Ya JIKA kategori tersebut telah dibuat di situs Anda,id,5913
b52b1364c9ea3df07cccb0e8676d582f,<p>Correct! If the categories do not exist then it won't work.</p>,<p>Benar! Jika kategori tidak ada maka tidak akan berfungsi.</p>,id,5913
f38345021132af996e16215d3df02264,<p>No because the file is in Notepad and not a spreadsheet program like Excel™</p>,<p>Tidak karena berkas ada di Notepad dan bukan program spreadsheet seperti Excel™</p>,id,5913
4c07a9b0471d1f2ce05a7fc8d0c93d15,<p>That will not matter.</p>,<p>Itu tidak masalah.</p>,id,5913
4fad6070b2e9c1e9b1beebfc9021c502,"Jan, one of your teaching staff, wants to know what exactly learners can download if they click the Download course content link in his course. Which of the following can be downloaded by learners from the website when they click the link? Select all that apply.","Jan, salah satu staf pengajar Anda, ingin mengetahui apa sebenarnya yang dapat diunduh oleh pelajar jika mereka mengeklik tautan Unduh konten kursus dalam kursusnya. Manakah dari berikut ini yang dapat diunduh oleh pelajar dari situs web ketika mereka mengeklik tautannya? Pilih semua yang berlaku.",id,5913
4f0b307d2d22435d02729324c7dcd29d,"<p dir=""ltr"" style=""text-align: left;"">Review the section Download course content in the Tutorial: Set up Courses for more information.</p>","<p dir=""ltr"" style=""text-align: left;"">Tinjau bagian Unduh konten kursus di Tutorial: Mengatur Kursus untuk informasi lebih lanjut.</p>",id,5913
93a3ac6a700aec53707da310f62d71c3,Your answer is correct.,,id,5913
1c4f5f7759a887b4c104430457d0682c,Your answer is partially correct.,,id,5913
cf6554773c2f09d5640eedf4dd0fca17,Your answer is incorrect.,,id,5913
fa0d56aa706c3fcd3f5e6de137cac804,"<p dir=""ltr"" style=""text-align: left;"">Wikis</p>","<p dir=""ltr"" style=""text-align: left;"">Wiki</p>",id,5913
2fb0c443bbf7d3b986ea4f6d294ae275,"<p dir=""ltr"" style=""text-align: left;"">Forum posts</p>","<p dir=""ltr"" style=""text-align: left;"">Post pada forum</p>",id,5913
1bc4808ad4eb29706248944d7aec2c2a,"<p dir=""ltr"" style=""text-align: left;"">Folders</p>","<p dir=""ltr"" style=""text-align: left;"">Folder</p>",id,5913
e169a00737710b053935124a79214f23,"<p dir=""ltr"" style=""text-align: left;"">Pages</p>","<p dir=""ltr"" style=""text-align: left;"">Halaman</p>",id,5913
f0860178882fa0d436ed00a235a95725,"<p dir=""ltr"" style=""text-align: left;"">Elio is the administrator of a new Moodle site. There are fifty teaching staff and they each want a course of their own. What is the most efficient way for him to organise this?</p>","<p dir=""ltr"" style=""text-align: left;"">Elio adalah administrator situs Moodle baru. Ada lima puluh staf pengajar dan mereka masing-masing menginginkan kursusnya sendiri. Apa cara paling efisien baginya untuk mengatur ini?</p>",id,5913
6d3882aca3f6f56b8db43656561fa2a2,"<p dir=""ltr"" style=""text-align: left;"">Review the Tutorial: Course set up for more information.</p>","<p dir=""ltr"" style=""text-align: left;"">Tinjau Tutorial: Pengaturan kursus untuk informasi lebih lanjut.</p>",id,5913
7c8681c22bb2b09dd8595dfc6933f7fb,Your answer is correct.,,id,5913
d13f26d519e0baa1f480ff2fae38a26e,Your answer is partially correct.,,id,5913
0ae1052fd10d73177d3913ff941cb8ec,Your answer is incorrect.,,id,5913
783d78048fcef7f88693b1751ac8ecc6,"<p dir=""ltr"" style=""text-align: left;"">Enable Course request and ask them to each request a course.</p>","<p dir=""ltr"" style=""text-align: left;"">Aktifkan permintaan Kursus dan minta mereka untuk setiap permintaan kursus.</p>",id,5913
ac366a0ea56fc6cb786434b75aa9a6dd,"<p dir=""ltr"" style=""text-align: left;"">This would work, but is not the most efficient way, since Elio would still have to manually approve all the courses - and wait for some staff who might be late with their requests.</p>","<p dir=""ltr"" style=""text-align: left;"">Ini akan berhasil, tetapi bukan cara yang paling efisien, karena Elio masih harus menyetujui semua kursus secara manual - dan menunggu beberapa staf yang mungkin terlambat menyampaikan permintaan mereka.</p>",id,5913
6a5f8ab92f05482a60842552ba9bae4c,"<p dir=""ltr"" style=""text-align: left;"">Add the details of the courses and teachers to a CSV and upload the file.</p>","<p dir=""ltr"" style=""text-align: left;"">Tambahkan detail kursus dan pengajar ke CSV dan unggah file.</p>",id,5913
0953889c29585c8f370f0879c706f93b,"<p dir=""ltr"" style=""text-align: left;"">This is the most efficient way.</p>","<p dir=""ltr"" style=""text-align: left;"">Ini adalah cara paling efisien.</p>",id,5913
1b84c0609d30be729098ce36c3e6fb8a,"<p dir=""ltr"" style=""text-align: left;"">Manually create fifty courses by clicking 'Add a new course'</p>","<p dir=""ltr"" style=""text-align: left;"">Buat lima puluh kursus secara manual dengan mengklik 'Tambahkan kursus baru'</p>",id,5913
696c14cf801f28baeddf106a3b508cff,"<p dir=""ltr"" style=""text-align: left;"">This would take ages!</p>","<p dir=""ltr"" style=""text-align: left;"">Ini akan memakan waktu lama!</p>",id,5913
64ce403f501ebe87744650986a5e368f,"<p dir=""ltr"" style=""text-align: left;"">Employ an intern to create the courses by clicking 'Add a new course'</p>","<p dir=""ltr"" style=""text-align: left;"">Pekerjakan pekerja magang untuk membuat kursus dengan mengklik 'Tambahkan kursus baru'</p>",id,5913
50d020e562b4b0376caa42798113dbfe,"<p dir=""ltr"" style=""text-align: left;"">This is not the most efficient way, even if we assume it is possible for Elio to employ an intern.</p>","<p dir=""ltr"" style=""text-align: left;"">Ini bukan cara yang paling efisien, meskipun kami berasumsi Elio mungkin mempekerjakan pekerja magang.</p>",id,5913
d461661877b7f45fedea3e36404b2343,"<p dir=""ltr"" style=""text-align: left;"">Trainer Bob attended a Moodle Academy webinar on MoodleNet, the site for finding, sharing and curating open source educational content. He was told that he can access it in his course from the Activity chooser when he clicks Add and activity or resource, but he doesn't see the link to MoodleNet. What might be the problem?</p>","<p dir=""ltr"" style=""text-align: left;"">Pelatih Bob menghadiri webinar Moodle Academy di MoodleNet, situs untuk menemukan, berbagi, dan mengkurasi konten pendidikan sumber terbuka. Dia diberitahu bahwa dia dapat mengaksesnya dalam kursusnya dari pemilih Aktivitas ketika dia mengklik Tambah dan aktivitas atau sumber daya, namun dia tidak melihat tautan ke MoodleNet. Apa masalahnya?</p>",id,5913
23294d294778f55fdf74ab2282340349,"<p dir=""ltr"" style=""text-align: left;"">Review the section 'Add content' in the Tutorial: Set up courses for more information.</p>","<p dir=""ltr"" style=""text-align: left;"">Tinjau bagian 'Tambahkan konten' di Tutorial: Menyiapkan kursus untuk informasi lebih lanjut.</p>",id,5913
b0e8ca458f7309f5692147ae635c5717,Your answer is correct.,,id,5913
0564a598c74f4c29b2e70419087eb63e,Your answer is partially correct.,,id,5913
4cf19781bb841dac601807096e310f32,Your answer is incorrect.,,id,5913
88f7ab28dfc86cc7e56841e774437f46,"<p dir=""ltr"" style=""text-align: left;"">MoodleNet integration is disabled in Site administration &gt;Advanced features.</p>","<p dir=""ltr"" style=""text-align: left;"">Integrasi MoodleNet dinonaktifkan di Administrasi situs &gt;Fitur lanjutan.</p>",id,5913
12ae42e2715997d01fe7f6243263da96,"<p dir=""ltr"" style=""text-align: left;"">Yes. From Moodle 4.0 onwards, it is enabled by default, so he should speak to the administrator about this.</p>","<p dir=""ltr"" style=""text-align: left;"">Ya. Mulai Moodle 4.0 dan seterusnya, ini diaktifkan secara default, jadi dia harus membicarakan hal ini dengan administrator.</p>",id,5913
7305b85e48bc4184514b1dee629110ca,"<p dir=""ltr"" style=""text-align: left;"">He is looking in the wrong place. MoodleNet is in the More link from Course navigation.</p>","<p dir=""ltr"" style=""text-align: left;"">Dia mencari di tempat yang salah. MoodleNet ada di tautan Lainnya dari navigasi Kursus.</p>",id,5913
e1edd5812804287591f1b6bcb4249470,"<p dir=""ltr"" style=""text-align: left;"">The administrator needs to manually add MoodleNet as an External tool (LTI)</p>","<p dir=""ltr"" style=""text-align: left;"">Administrator perlu menambahkan MoodleNet secara manual sebagai alat Eksternal (LTI)</p>",id,5913
5f4052092aff9eacd73f85c8b68d5649,"<p dir=""ltr"" style=""text-align: left;"">Not necessary.</p>","<p dir=""ltr"" style=""text-align: left;"">Tidak perlu.</p>",id,5913
1f6b9bc5b85c26a27fe9255fff26b19f,"<p dir=""ltr"" style=""text-align: left;"">MoodleNet is a separate site from his organisation's Moodle site.</p>","<p dir=""ltr"" style=""text-align: left;"">MoodleNet adalah situs terpisah dari organisasinya situs Moodle.</p>",id,5913
54bcff584e8b6c1b87ade766d2ec693d,"<p dir=""ltr"" style=""text-align: left;"">That's true, but not relevant.</p>","<p dir=""ltr"" style=""text-align: left;"">Itu benar, tapi tidak relevan.</p>",id,5913
f9a5212c6cad733eedbd5031445b57ce,<p>A friend has given you a copy ('backup') of a Moodle course they designed on their Moodle site. You need to add it to your Moodle site. Where would you go to add this course?</p>,<p>Seorang teman memberi Anda salinan ('cadangan') kursus Moodle yang mereka rancang di situs Moodle mereka. Anda perlu menambahkannya ke situs Moodle Anda. Di mana Anda ingin menambahkan kursus ini?</p>,id,5913
03158527fa4061add76e34836605777f,Your answer is correct.,,id,5913
61d16a3f896e9dc990ca772f9f187916,Your answer is partially correct.,,id,5913
bf4a37c07c6768a251b701c9c8f57399,Your answer is incorrect.,,id,5913
6005612214352472f0e341d1d39f7b88,<p>Upload courses</p>,<p>Unggah kursus</p>,id,5913
17de4a6086b7dfe6128e89c8d94d2634,<p>No. This only takes CSV files.</p>,<p>Tidak. Ini hanya membutuhkan file CSV.</p>,id,5913
9dc75f0e5b9c92220881f415d4db5146,<p>Add a new course</p>,<p>Tambahkan kursus baru</p>,id,5913
58b70a871cd0e89a4226711f854f3191,<p>It is not necessary to use the 'Add a new course' option simply to upload the course your friend made.</p>,<p>Tidak perlu menggunakan opsi 'Tambahkan kursus baru' hanya untuk mengunggah kursus yang dibuat teman Anda.</p>,id,5913
1746638aa850fc7b2035a7fa125f2f68,<p>Restore course</p>,<p>Pemulihan kursus </p>,id,5913
6840429b2f22a02ff52311ec521ceb75,<p>This is correct. The process of uploading an existing course backup is called 'Course restore'.</p>,<p>Ini benar. Proses mengunggah cadangan kursus yang ada disebut 'Pemulihan kursus'.</p>,id,5913
f0eed9ee6b7326f14d88d39a839d23cf,Import course,Impor kursus,id,5913
d96459df931ddd0ad4bd202a10b0d6c1,"<p>No. The term 'import' is used in Moodle for bringing in materials from courses already on your site, not courses from other sites.</p>","<p>Tidak. Istilah 'impor' digunakan di Moodle untuk membawa materi dari kursus yang sudah ada di situs Anda, bukan kursus dari situs lain.</p>",id,5913
bdca26080b32c04ca9fbb90500f5e562,"<p>This image shows part of an important course element. What is it?</p>
<p><img src=""@@PLUGINFILE@@/44activitychooser.png"" alt=""Activities and resource icons, with different tabs for All, Activities, Resources, Recommended."" width=""895"" height=""895"" class=""img-fluid atto_image_button_text-bottom""><br></p>","<p>Gambar ini menunjukkan bagian dari elemen kursus yang penting. Apa itu?</p>
<p><img src=""@@PLUGINFILE@@/44activitychooser.png"" alt=""Ikon aktivitas dan sumber daya, dengan tab berbeda untuk Semua, Aktivitas, Sumber Daya, Direkomendasikan."" width=""895"" height=""895"" class=""img-fluid atto_image_button_text-bottom""><br></p>",id,5913
48184c65176480c898626727ae4049d9,Your answer is correct.,,id,5913
3b594b22d145b6bd00a1ed925b67e822,Your answer is partially correct.,,id,5913
34ce7575b430ccab8509cd34f3d9b810,Your answer is incorrect.,,id,5913
4f7454d28cc710320201d10b57b90788,<p>It's the Add block element in the Block drawer to add side blocks to the Moodle course</p>,<p>Ini adalah elemen Tambahkan blok di laci Blok untuk menambahkan blok samping ke kursus Moodle</p>,id,5913
e52c55ba29db72c032f63e8f77b5d9d4,<p>No. Why not go to a course and try to find it?</p>,,id,5913
56665ea22875cbfaf5bed89c3d6997e9,<p>It's the Activity chooser that lets a teacher select content for the students</p>,<p>Pemilih Aktivitaslah yang memungkinkan pengajar memilih konten untuk siswa</p>,id,5913
f43576e35c3eab5c41f4d34294a25790,<p>Yes. It is worth exploring this feature.</p>,<p>Ya. Sebaiknya jelajahi fitur ini.</p>,id,5913
46536e53174f542bd5a0fa8f744aad2e,<p>It's the File manager that lets teachers choose a file repository</p>,<p>Ini adalah Manajer berkas yang memungkinkan guru memilih penyimpanan berkas</p>,id,5913
e0cd5bc7a36fa9bbc10d034d2addf944,<p>No. Why not go to a course and try to find it?</p>,<p>Tidak. Mengapa tidak pergi ke kursus dan mencoba menemukannya?</p>,id,5913
7e6ac25c81579f50245187a67c55d326,"<p dir=""ltr"" style=""text-align: left;"">Your teaching staff only use resources and not activities, so they don't need the Activities tab in the Activity chooser. How can you remove this?</p>","<p dir=""ltr"" style=""text-align: left;"">Staf pengajar Anda hanya menggunakan sumber daya dan bukan aktivitas, sehingga mereka tidak memerlukan tab Aktivitas di pemilih Aktivitas. Bagaimana cara menghapus ini?</p>",id,5913
64e89fb55e30f013872b95fdf7accb37,"<p dir=""ltr"" style=""text-align: left;"">Review the section 'Activity chooser' in the Tutorial: Course Creation for more information, and explore <a href=""https://docs.moodle.org/en/Activity_chooser"">the Activity chooser documentation.</a></p>","<p dir=""ltr"" style=""text-align: left;"">Tinjau bagian 'Pemilih aktivitas' dalam Tutorial: Pembuatan Kursus untuk informasi lebih lanjut, dan jelajahi <a href=""https://docs.moodle.org/en/Activity_chooser"">dokumentasi pemilih aktivitas.</a></p>",id,5913
fbc61586bf64e88803de28b015896373,Your answer is correct.,,id,5913
1f8c4f55a424888e24008ed2c4d03ebd,Your answer is partially correct.,,id,5913
30ee6e62ea9a2bcd9b57bbf0429c1cb0,Your answer is incorrect.,,id,5913
948c6858d85c443b7ab206ffe6e2e36b,"<p dir=""ltr"" style=""text-align: left;"">Teaching staff can remove the tab themselves from the course settings.</p>","<p dir=""ltr"" style=""text-align: left;"">Staf pengajar dapat menghapus sendiri tab tersebut dari pengaturan kursus.</p>",id,5913
a904948472a9f0963fb15651fcb2d55a,"<p dir=""ltr"" style=""text-align: left;"">Think again! And check the <a href=""https://docs.moodle.org/en/Activity_chooser"">Activity chooser documentation</a>.</p>","<p dir=""ltr"" style=""text-align: left;"">Pikirkan lagi! Dan periksa <a href=""https://docs.moodle.org/en/Activity_chooser"">Dokumentasi pemilih aktivitas</a>.</p>",id,5913
dda4e7799f6f35357bff95486349f49d,You can remove the tab from Site administration &gt; Courses &gt; Activity chooser settings.,Anda dapat menghapus tab dari Administrasi situs &gt; Kursus &gt; Pengaturan pemilih aktivitas.,id,5913
515549be64163598da0057749ac4ee95,"<p dir=""ltr"" style=""text-align: left;"">Yes, well remembered!&nbsp;</p>","<p dir=""ltr"" style=""text-align: left;"">Ya, ingat betul!&nbsp;</p>",id,5913
a35df83472084566ee491c29bda47bc1,You can remove the tab from Site administration &gt; Appearance &gt; Navigation.,Anda dapat menghapus tab dari Administrasi situs &gt; Penampilan &gt; Navigasi.,id,5913
7e3654a9196b116ac0b36173e0daabba,"<p dir=""ltr"" style=""text-align: left;"">Think again! And check the <a href=""https://docs.moodle.org/en/Activity_chooser"">Activity chooser documentation.</a></p>","<p dir=""ltr"" style=""text-align: left;"">Pikirkan lagi! Dan periksa <a href=""https://docs.moodle.org/en/Activity_chooser"">Dokumentasi pemilih aktivitas.</a></p>",id,5913
d2c97346c455037c29b621964ef18365,"<p dir=""ltr"" style=""text-align: left;"">It is not possible to remove the Activities tab but you can star the Resources tab to highlight it.</p>","<p dir=""ltr"" style=""text-align: left;"">Tidak mungkin menghapus tab Aktivitas tetapi Anda dapat memberi bintang pada tab Sumber Daya untuk menyorotnya.</p>",id,5913
f0e53130b2a9c7a17ad248d72e2fe947,"<p dir=""ltr"" style=""text-align: left;"">This is not possible - starring is for items, not tabs.</p>","<p dir=""ltr"" style=""text-align: left;"">Ini tidak mungkin - dibintangi adalah untuk item, bukan tab.</p>",id,5913
deda8f00c452fa0ec9822533e82e6708,"<p dir=""ltr"" style=""text-align: left;"">Your colleague is confused by the term 'Restore'. When do you use it?</p>","<p dir=""ltr"" style=""text-align: left;"">Rekan Anda bingung dengan istilah 'Pulihkan'. Kapan Anda menggunakannya?</p>",id,5913
1d4d96f640add680874ecca1fd9a3820,"<p dir=""ltr"" style=""text-align: left;"">Review the sections 1 - 5 in the Tutorial: Course creation for more information.</p>","<p dir=""ltr"" style=""text-align: left;"">Tinjau bagian 1 - 5 dalam Tutorial: Pembuatan kursus untuk informasi lebih lanjut.</p>",id,5913
d1f73e4b05bc877b7836136eb8282e66,Your answer is correct.,Jawaban Anda benar.,id,5913
47546487f1545994f5bf058d8157bc13,Your answer is partially correct.,Jawaban Anda sebagian benar.,id,5913
9fa937c0ac509c2203edc89342ef9393,Your answer is incorrect.,Jawaban Anda salah.,id,5913
95bab53266a6121152629caef54377f2,"<p dir=""ltr"" style=""text-align: left;"">It helps you fix a problem with a corrupted course.</p>","<p dir=""ltr"" style=""text-align: left;"">Ini membantu Anda memperbaiki masalah pada kursus yang rusak.</p>",id,5913
5cbf7643a983f104f1bade98934342ae,"<p dir=""ltr"" style=""text-align: left;"">Think again.</p>","<p dir=""ltr"" style=""text-align: left;"">Pikirkan lagi.</p>",id,5913
e4e398e501f215e5f90c62c99e71c37c,"<p dir=""ltr"" style=""text-align: left;"">It is Moodle's term for saving and downloading a course to your computer.</p>","<p dir=""ltr"" style=""text-align: left;"">Ini adalah istilah Moodle untuk menyimpan dan mengunduh kursus ke komputer Anda.</p>",id,5913
bbf2fe17b2143b95d1e9cf13e105f294,"<p dir=""ltr"" style=""text-align: left;"">That is another term - make sure you know it!</p>","<p dir=""ltr"" style=""text-align: left;"">Itu istilah lain - pastikan Anda mengetahuinya!</p>",id,5913
5c35faaf21245b17622f741f285cc1b6,"<p dir=""ltr"" style=""text-align: left;"">It is for uploading an existing course to your Moodle site.</p>","<p dir=""ltr"" style=""text-align: left;"">Untuk mengunggah kursus yang sudah ada ke situs Moodle Anda.</p>",id,5913
66ef94c68106b7cdd7723144d60beb8e,"<p dir=""ltr"" style=""text-align: left;"">Yes. Usually it is from a different Moodle site but you can also restore a course from within your site.</p>","<p dir=""ltr"" style=""text-align: left;"">Ya. Biasanya kursus tersebut berasal dari situs Moodle yang berbeda namun Anda juga dapat memulihkan kursus dari dalam situs Anda.</p>",id,5913
f0ed2c01853793f91c46eee26cd2812d,"<p dir=""ltr"" style=""text-align: left;"">It is for uploading a CSV file with course information.</p>","<p dir=""ltr"" style=""text-align: left;"">Ini untuk mengunggah file CSV dengan informasi kursus.</p>",id,5913
4e26a4c86eb8fa1d2e991fa228de0f1a,"<p dir=""ltr"" style=""text-align: left;"">Think again!</p>","<p dir=""ltr"" style=""text-align: left;"">Pikirkan lagi!</p>",id,5913
